date,modal_price,min_price,max_price,year,month,day_of_year,weekday,spread,lag_1,lag_7,lag_14,lag_30,roll_7,roll_30,roll_90
2020-10-08,3568.3576642335765,3227.693430656934,3702.6350364963505,2020,10,282,3,474.9416058394163,3483.271523178808,4031.829268292683,3607.0222222222224,3795.3643410852715,3607.017916456622,3664.972091643011,3678.2061968168587
2020-10-09,3532.8571428571427,3155.7922077922076,3673.6103896103896,2020,10,283,4,517.818181818182,3568.3576642335765,3752.473214285714,3495.3355263157896,3505.923076923077,3575.644191966826,3665.8698938408133,3678.5638501629537
2020-10-10,3572.4285714285716,3151.957142857143,3839.0071428571428,2020,10,284,5,687.0499999999997,3532.8571428571427,3424.1052631578946,3529.6923076923076,4120.0,3596.833236005494,3647.6175128884324,3674.901945401049
2020-10-11,3853.35593220339,3288.1228813559323,4148.1483050847455,2020,10,285,6,860.0254237288132,3572.4285714285716,3889.1428571428573,3504.885542168675,3580.8653846153848,3591.720818156999,3656.700531141366,3678.330344647754
2020-10-12,3923.652582159624,3417.7323943661972,4172.450704225352,2020,10,286,0,754.7183098591545,3853.35593220339,3550.4117647058824,3513.1806282722514,3581.798816568047,3645.0409349361043,3668.0956566610853,3681.8061483727097
2020-11-01,4024.7804878048782,3619.25,4246.481707317073,2020,11,306,6,627.2317073170734,3923.652582159624,3581.36312849162,3855.3152709359606,3496.2236842105262,3708.386271980856,3685.7142167808975,3687.6142554876787
2020-11-02,3735.8669724770643,3299.288990825688,3912.348623853211,2020,11,307,0,613.059633027523,4024.7804878048782,3483.271523178808,3926.93896713615,3567.896551724138,3744.471336166321,3691.3132308059944,3688.855788156779
2020-11-03,3485.39837398374,3177.0243902439024,3607.0975609756097,2020,11,308,1,430.07317073170725,3735.8669724770643,3568.3576642335765,4031.829268292683,3562.6585365853657,3732.6200089877725,3688.737892052607,3686.9660116358255
2020-11-04,4183.333333333333,3928.6666666666665,4276.666666666667,2020,11,309,2,348.00000000000045,3485.39837398374,3532.8571428571427,3752.473214285714,3468.937853107345,3825.5451790558,3712.5510747268063,3694.956731569242
2020-11-05,3557.421568627451,3354.029411764706,3646.1960784313724,2020,11,310,3,292.1666666666665,4183.333333333333,3572.4285714285716,3424.1052631578946,3841.1052631578946,3823.401321512783,3703.0949515757916,3692.2824744201926
2020-11-06,3591.1040462427745,3221.2543352601156,3766.8381502890174,2020,11,311,4,545.5838150289019,3557.421568627451,3853.35593220339,3889.1428571428573,3949.8088235294117,3785.936766375552,3691.138125666237,3688.3942514045893
2020-11-07,3467.057471264368,3194.816091954023,3587.425287356322,2020,11,312,5,392.60919540229906,3591.1040462427745,3923.652582159624,3550.4117647058824,4017.612648221344,3720.7088933905156,3672.786286434338,3682.126421505725
2020-11-08,3512.8206896551724,3173.3793103448274,3629.2275862068964,2020,11,313,6,455.84827586206893,3467.057471264368,4024.7804878048782,3581.36312849162,3734.512195121951,3647.571779369129,3665.396569585445,3678.497050408585
2020-11-09,3518.7880794701987,3201.841059602649,3650.41059602649,2020,11,314,0,448.5695364238413,3512.8206896551724,3735.8669724770643,3483.271523178808,3485.5652173913045,3616.5605089395767,3666.5039983214083,3678.4557764889155
2020-11-10,3578.1666666666665,3195.8611111111113,3821.0833333333335,2020,11,315,1,625.2222222222222,3518.7880794701987,3485.39837398374,3568.3576642335765,3750.285714285714,3629.813122179995,3660.766696734107,3676.4076283407676
2020-11-11,3885.402298850575,3360.206896551724,4160.137931034483,2020,11,316,2,799.9310344827586,3578.1666666666665,4183.333333333333,3532.8571428571427,3572.6438356164385,3587.251545825315,3671.1919788419114,3679.2109872168853
2020-11-12,3932.97311827957,3463.52688172043,4171.134408602151,2020,11,317,3,707.6075268817208,3885.402298850575,3557.421568627451,3572.4285714285716,3607.0222222222224,3640.901767204189,3682.0570087104893,3683.069960831572
2020-12-01,3982.2916666666665,3555.3541666666665,4173.416666666667,2020,12,336,1,618.0625000000005,3932.97311827957,3591.1040462427745,3853.35593220339,3495.3355263157896,3696.785712979031,3698.288880055519,3688.537976986024
2020-12-02,3702.940366972477,3254.729357798165,3890.119266055046,2020,12,337,2,635.389908256881,3982.2916666666665,3467.057471264368,3923.652582159624,3529.6923076923076,3730.4832695087607,3704.0638153648583,3690.516369313815
2020-12-03,3334.9936305732485,3003.834394904459,3462.1337579617834,2020,12,338,3,458.2993630573246,3702.940366972477,3512.8206896551724,4024.7804878048782,3504.885542168675,3705.079403925629,3698.40075164501,3687.489775244916
2020-12-05,3620.6,3387.3714285714286,3726.2571428571428,2020,12,340,5,338.88571428571413,3334.9936305732485,3518.7880794701987,3735.8669724770643,3513.1806282722514,3719.6239640013146,3701.9813973692685,3690.7277550428958
2020-12-06,3576.810975609756,3234.121951219512,3756.9573170731705,2020,12,341,6,522.8353658536585,3620.6,3578.1666666666665,3485.39837398374,3855.3152709359606,3719.430293850328,3692.697920858395,3688.048508905648
2020-12-07,3343.8260869565215,3045.3478260869565,3409.8695652173915,2020,12,342,0,364.521739130435,3576.810975609756,3885.402298850575,4183.333333333333,3926.93896713615,3642.0622635797486,3673.2608248524075,3681.198144853224
2020-12-08,3530.8533333333335,3305.653333333333,3637.4,2020,12,343,1,331.7466666666669,3343.8260869565215,3932.97311827957,3557.421568627451,4031.829268292683,3584.6165800160006,3656.561627020429,3676.2884133717425
2020-12-09,3473.684210526316,3214.2736842105264,3604.178947368421,2020,12,344,2,389.90526315789475,3530.8533333333335,3982.2916666666665,3591.1040462427745,3752.473214285714,3511.9583719959505,3647.26866022845,3672.18206509364
2020-12-10,3639.2916666666665,3068.9083333333333,3950.1,2020,12,345,3,881.1916666666666,3473.684210526316,3702.940366972477,3467.057471264368,3424.1052631578946,3502.865700523692,3654.4415403454086,3673.101639167714
2020-12-11,3903.7291666666665,3495.3958333333335,4125.520833333333,2020,12,346,4,630.1249999999995,3639.2916666666665,3334.9936305732485,3512.8206896551724,3889.1428571428573,3584.1136342513228,3654.9277506628687,3677.815296575121
2020-12-12,3941.779527559055,3561.2913385826773,4127.007874015748,2020,12,347,5,565.7165354330705,3903.7291666666665,3620.6,3518.7880794701987,3550.4117647058824,3629.9964239026167,3667.9733427579745,3681.566223787651
2021-01-01,4152.642857142857,3695.8333333333335,4367.309523809524,2021,1,1,4,671.4761904761904,3941.779527559055,3576.810975609756,3578.1666666666665,3581.36312849162,3712.2581212644877,3687.0160003796823,3687.610548925114
2021-01-02,4177.104294478528,3656.20245398773,4408.386503067484,2021,1,2,5,752.184049079754,4152.642857142857,3343.8260869565215,3885.402298850575,3483.271523178808,3831.297865196203,3710.143759423006,3695.3802262711715
2021-01-03,4804.165517241379,4278.068965517241,5036.758620689655,2021,1,3,6,758.689655172414,4177.104294478528,3530.8533333333335,3932.97311827957,3568.3576642335765,4013.1996057544957,3751.3373545232666,3709.5237320182982
2021-01-04,5473.535714285715,4993.857142857143,5715.714285714285,2021,1,4,0,721.8571428571422,4804.165517241379,3473.684210526316,3982.2916666666665,3532.8571428571427,4298.892677720124,3816.026640237552,3730.2121759817423
2021-01-05,6291.75,5795.0,6552.583333333333,2021,1,5,1,757.583333333333,5473.535714285715,3639.2916666666665,3702.940366972477,3572.4285714285716,4677.815296767742,3906.6706878565997,3762.1478530650757
2021-01-06,6593.244897959184,5895.7040816326535,6895.244897959184,2021,1,6,2,999.5408163265301,6291.75,3903.7291666666665,3334.9936305732485,3853.35593220339,5062.031829809531,3998.0003200484593,3792.400892914895
2021-01-07,6796.0,6015.506024096386,7082.373493975903,2021,1,7,3,1066.8674698795176,6593.244897959184,3941.779527559055,3620.6,3923.652582159624,5469.777611586809,4093.745233976472,3824.1512919326974
2021-01-08,9452.2,8778.0,9908.0,2021,1,8,4,1130.0,6796.0,4152.642857142857,3576.810975609756,4024.7804878048782,6226.857203423543,4274.659217716309,3885.502505851243
2021-01-09,7972.571428571428,6748.74025974026,8259.714285714286,2021,1,9,5,1510.9740259740265,9452.2,4177.104294478528,3343.8260869565215,3735.8669724770643,6769.066794008243,4415.882699586121,3931.004156644893
2021-01-10,5146.273584905661,4223.330188679245,5720.88679245283,2021,1,10,6,1497.5566037735853,7972.571428571428,4804.165517241379,3530.8533333333335,3485.39837398374,6817.939375103141,4471.245206616852,3948.63436919445
2021-01-11,4998.809523809524,4212.414965986394,5402.39455782313,2021,1,11,0,1189.9795918367354,5146.273584905661,5473.535714285715,3473.684210526316,4183.333333333333,6750.121347892257,4498.427746299392,3956.3989194590004
2021-01-12,5920.136842105263,5044.742105263158,6278.331578947368,2021,1,12,1,1233.5894736842101,4998.809523809524,6291.75,3639.2916666666665,3557.421568627451,6697.033753907294,4577.184922081986,3981.9322917786885
2021-02-01,4111.185185185185,3641.08024691358,4361.092592592592,2021,2,32,0,720.012345679012,5920.136842105263,6593.244897959184,3903.7291666666665,3591.1040462427745,6342.45379493958,4594.520960046733,3987.2688296785955
2021-02-02,4193.834146341464,3618.9560975609756,4451.487804878048,2021,2,33,1,832.5317073170727,4111.185185185185,6796.0,3941.779527559055,3467.057471264368,5970.715815845504,4618.746849215969,3994.980551959008
2021-02-03,4802.475903614458,4214.909638554217,5056.933734939759,2021,2,34,2,842.0240963855422,4193.834146341464,9452.2,4152.642857142857,3512.8206896551724,5306.469516361854,4661.735356347945,4009.072892118544
2021-02-04,5670.76,5340.6,5883.64,2021,2,35,3,543.04,4802.475903614458,7972.571428571428,4177.104294478528,3518.7880794701987,4977.639312280221,4733.467753698938,4032.7124476740996
2021-02-05,6357.25,5856.625,6635.125,2021,2,36,4,778.5,5670.76,5146.273584905661,4804.165517241379,3578.1666666666665,5150.635943007985,4826.10386481005,4065.674150770639
2021-02-06,6483.278195488721,5746.736842105263,6824.714285714285,2021,2,37,5,1077.977443609022,6357.25,4998.809523809524,5473.535714285715,3885.402298850575,5362.702896105014,4912.699728031322,4094.9494395800343
2021-02-07,6862.131578947368,5941.440789473684,7161.526315789473,2021,2,38,6,1220.0855263157891,6483.278195488721,5920.136842105263,6291.75,3932.97311827957,5497.273572796743,5010.338343386915,4127.98300033377
2021-02-08,9215.563106796117,7908.0679611650485,9653.495145631068,2021,2,39,0,1745.4271844660198,6862.131578947368,4111.185185185185,6593.244897959184,3982.2916666666665,6226.470418741162,5184.780724724564,4186.578420313261
2021-02-09,8092.617391304348,7036.686956521739,8538.182608695652,2021,2,40,1,1501.4956521739123,9215.563106796117,4193.834146341464,6796.0,3702.940366972477,6783.4394537358585,5331.103292202292,4234.095888815191
2021-02-10,4937.742857142857,4073.9714285714285,5519.5142857142855,2021,2,41,2,1445.542857142857,8092.617391304348,4802.475903614458,9452.2,3334.9936305732485,6802.763304239917,5384.528266421278,4249.588360759382
2021-02-11,4908.516853932584,4242.662921348315,5250.438202247191,2021,2,42,3,1007.7752808988762,4937.742857142857,5670.76,7972.571428571428,3620.6,6693.871426230285,5427.458828219032,4262.765214691967
2021-02-12,5971.0,5176.752252252252,6294.3378378378375,2021,2,43,4,1117.5855855855852,4908.516853932584,6357.25,5146.273584905661,3576.810975609756,6638.692854801714,5507.265129032039,4289.274473951226
2021-03-01,4079.8064516129034,3580.8064516129034,4305.8387096774195,2021,3,60,0,725.0322580645161,5971.0,6483.278195488721,4998.809523809524,3343.8260869565215,6295.339748533739,5531.797807853919,4294.127024268292
2021-03-02,4222.1133004926105,3686.9655172413795,4467.482758620689,2021,3,61,1,780.5172413793098,4079.8064516129034,6862.131578947368,5920.136842105263,3530.8533333333335,5918.194280183059,5554.839806759229,4302.328354387726
2021-03-03,4761.554347826087,4212.858695652174,5022.228260869565,2021,3,62,2,809.369565217391,4222.1133004926105,9215.563106796117,4111.185185185185,3473.684210526316,5281.907314615913,5597.768811335887,4315.474307089669
2021-03-04,5594.516483516483,5106.120879120879,5818.087912087912,2021,3,63,3,711.9670329670325,4761.554347826087,8092.617391304348,4193.834146341464,3639.2916666666665,4925.035756360504,5662.942971897548,4337.608002784656
2021-03-05,6375.46,5798.84,6731.06,2021,3,64,4,932.2200000000003,5594.516483516483,4937.742857142857,4802.475903614458,3903.7291666666665,5130.423919625809,5745.333999675326,4370.3792033618565
2021-03-06,6560.945945945946,5815.02027027027,6893.966216216216,2021,3,65,5,1078.9459459459458,6375.46,4908.516853932584,5670.76,3941.779527559055,5366.485218484861,5832.639546954889,4400.34510602923
2021-03-07,6906.940170940171,6126.521367521367,7764.74358974359,2021,3,66,6,1638.2222222222226,6560.945945945946,5971.0,6357.25,4152.642857142857,5500.1909571906,5924.449457414799,4433.176721409344
2021-03-08,9050.089285714286,7587.214285714285,9500.526785714286,2021,3,67,0,1913.312500000001,6906.940170940171,4079.8064516129034,6483.278195488721,4177.104294478528,6210.231362062227,6086.882290455992,4489.855010250133
2021-03-09,8355.246268656716,7322.111940298508,8751.0,2021,3,68,1,1428.8880597014922,9050.089285714286,4222.1133004926105,6862.131578947368,4804.165517241379,6800.6789289428125,6205.251648836504,4540.520365000927
2021-03-10,4715.727272727273,3920.4545454545455,5275.318181818182,2021,3,69,2,1354.8636363636365,8355.246268656716,4761.554347826087,9215.563106796117,5473.535714285715,6794.132203928697,6179.991367451221,4553.962633843195
2021-03-11,4945.588235294118,4454.490196078431,5269.411764705882,2021,3,70,3,814.921568627451,4715.727272727273,5594.516483516483,8092.617391304348,6291.75,6701.428168468359,6135.119308627692,4563.135836457575
2021-03-12,6131.46835443038,5152.827004219409,6537.518987341772,2021,3,71,4,1384.6919831223631,4945.588235294118,6375.46,4937.742857142857,6593.244897959184,6666.57221910127,6119.726757176732,4591.475869455519
2021-04-01,4222.854166666667,3674.078125,4493.333333333333,2021,4,91,3,819.255208333333,6131.46835443038,6560.945945945946,4908.516853932584,6796.0,6332.559107775659,6033.955229398954,4598.5987066788375
2021-04-02,4236.739726027397,3781.72602739726,4480.301369863014,2021,4,92,4,698.5753424657537,4222.854166666667,6906.940170940171,5971.0,9452.2,5951.101901359549,5860.106553599867,4606.826662699024
2021-04-03,4760.630541871921,4243.098522167487,4997.064039408867,2021,4,93,5,753.9655172413795,4236.739726027397,9050.089285714286,4079.8064516129034,7972.571428571428,5338.322080810639,5753.04185737655,4620.079262589556
2021-04-04,5367.727272727273,4802.272727272727,5791.909090909091,2021,4,94,6,989.636363636364,4760.630541871921,8355.246268656716,4222.1133004926105,5146.273584905661,4911.533652820718,5760.423646970604,4640.135581880021
2021-04-05,6464.266666666666,5793.5,6811.55,2021,4,95,0,1018.0500000000002,5367.727272727273,4715.727272727273,4761.554347826087,4998.809523809524,5161.32499481206,5809.272218399175,4673.417013141791
2021-04-06,6656.390625,5836.1015625,6983.8828125,2021,4,96,1,1147.78125,6464.266666666666,4945.588235294118,5594.516483516483,5920.136842105263,5405.725336198615,5833.814011162333,4704.697961606704
2021-04-07,6709.64,6076.72,6946.2,2021,4,97,2,869.4799999999996,6656.390625,6131.46835443038,6375.46,4111.185185185185,5488.321285565704,5920.42917165616,4735.362752456377
2021-04-08,8918.387096774193,7610.185483870968,9326.854838709678,2021,4,98,3,1716.6693548387102,6709.64,4222.854166666667,6560.945945945946,4193.834146341464,6159.111704152493,6077.914270003918,4789.815801884742
2021-04-09,8466.17894736842,7312.421052631579,8861.61052631579,2021,4,99,4,1549.1894736842105,8918.387096774193,4236.739726027397,6906.940170940171,4802.475903614458,6763.317307201211,6200.037704795717,4842.389876909702
2021-04-10,4803.816666666667,3883.866666666667,5344.622222222222,2021,4,100,5,1460.7555555555555,8466.17894736842,4760.630541871921,9050.089285714286,5670.76,6769.48675360046,6171.139593684606,4857.0371152349835
2021-04-11,5179.684210526316,4579.473684210527,5623.578947368421,2021,4,101,6,1044.1052631578941,4803.816666666667,5367.727272727273,8355.246268656716,6357.25,6742.623459000323,6131.8874007021495,4872.919320748769
2021-04-12,6155.4,5361.260606060606,6578.915151515152,2021,4,102,0,1217.6545454545458,5179.684210526316,6464.266666666666,4715.727272727273,6483.278195488721,6698.499649476514,6120.958127519191,4901.616611464142
2021-05-01,4187.436548223351,3642.741116751269,4461.700507614213,2021,5,121,5,818.959390862944,6155.4,6656.390625,4945.588235294118,6862.131578947368,6345.791924222706,6031.801626495058,4908.065659530821
2021-05-02,4246.615023474178,3776.131455399061,4505.765258215963,2021,5,122,6,729.6338028169016,4187.436548223351,6709.64,6131.46835443038,9215.563106796117,5993.931213290446,5866.17002371766,4916.413209499248
2021-05-03,4739.747252747253,4208.8351648351645,4978.32967032967,2021,5,123,0,769.4945054945056,4246.615023474178,8918.387096774193,4222.854166666667,8092.617391304348,5396.982664143741,5754.407685765757,4929.858264444303
2021-05-04,5837.833333333333,5149.25,6131.982142857143,2021,5,124,1,982.7321428571431,4739.747252747253,8466.17894736842,4236.739726027397,4937.742857142857,5021.504719281585,5784.410701638773,4955.779906568354
2021-05-05,6500.523809523809,5859.079365079365,6808.555555555556,2021,5,125,2,949.4761904761908,5837.833333333333,4803.816666666667,4760.630541871921,4908.516853932584,5263.891453975462,5837.477600158481,4988.972608582261
2021-05-06,6639.604651162791,5944.046511627907,6952.081395348837,2021,5,126,3,1008.0348837209294,6500.523809523809,5179.684210526316,5367.727272727273,5971.0,5472.451516923531,5859.764421863907,5019.909157251447
2021-05-07,7002.260563380281,6078.077464788732,7331.021126760564,2021,5,127,4,1252.9436619718317,6639.604651162791,6155.4,6464.266666666666,4079.8064516129034,5593.431597406428,5957.1795589228195,5054.079397209715
2021-05-08,9222.056603773584,8143.933962264151,9615.801886792453,2021,5,128,5,1471.867924528302,7002.260563380281,4187.436548223351,6656.390625,4222.1133004926105,6312.6630339136045,6123.844335698853,5111.748589826169
2021-05-09,8066.666666666667,7427.4,8588.4,2021,5,129,6,1161.0,9222.056603773584,4246.615023474178,6709.64,4761.554347826087,6858.384697226817,6234.014746326871,5159.684072630403
2021-05-10,4860.9794871794875,3960.2153846153847,5378.05641025641,2021,5,130,0,1417.8410256410257,8066.666666666667,4739.747252747253,8918.387096774193,5594.516483516483,6875.703587859993,6209.563513115639,5175.649341786198
2021-05-11,4801.568965517241,4270.482758620689,5117.8448275862065,2021,5,131,1,847.3620689655172,4860.9794871794875,5837.833333333333,8466.17894736842,6375.46,6727.665821029123,6157.10047863288,5185.787409657025
2021-05-12,6077.731343283582,5362.805970149254,6388.462686567164,2021,5,132,2,1025.6567164179105,4801.568965517241,6500.523809523809,4803.816666666667,6560.945945945946,6667.2668972805195,6140.993325210801,5213.868738307888
2021-06-01,4274.644578313253,3753.4277108433735,4538.71686746988,2021,6,152,1,785.2891566265062,6077.731343283582,6639.604651162791,5179.684210526316,6906.940170940171,6329.415458302014,6053.250138789904,5221.571865528128
2021-06-02,4292.94578313253,3804.246987951807,4570.078313253012,2021,6,153,2,765.8313253012052,4274.644578313253,7002.260563380281,6155.4,9050.089285714286,5942.370489695192,5894.678688703845,5230.5682461942815
2021-06-03,4781.438709677419,4241.7225806451615,5031.206451612903,2021,6,154,3,789.4838709677415,4292.94578313253,9222.056603773584,4187.436548223351,8355.246268656716,5307.996504824311,5775.551770071202,5244.04692447699
2021-06-04,5950.622754491018,5293.826347305389,6250.029940119761,2021,6,155,4,956.2035928143714,4781.438709677419,8066.666666666667,4246.615023474178,4715.727272727273,5005.704517370647,5816.714952796659,5270.910986828478
2021-06-05,6754.584615384615,6212.876923076923,7011.6461538461535,2021,6,156,5,798.7692307692305,5950.622754491018,4860.9794871794875,4739.747252747253,4945.588235294118,5276.2195356856655,5877.014832133009,5306.268276205767
2021-06-06,6649.722222222223,6048.611111111111,7009.5,2021,6,157,6,960.8888888888887,6754.584615384615,4801.568965517241,5837.833333333333,6131.46835443038,5540.241429500663,5894.289961059405,5337.339012761532
2021-06-07,6818.466666666666,6256.213333333333,7141.733333333334,2021,6,158,0,885.5200000000004,6649.722222222223,6077.731343283582,6500.523809523809,4222.854166666667,5646.060761412532,5980.810377726071,5369.503613700499
2021-06-08,9165.906040268457,8084.738255033557,9568.100671140939,2021,6,159,1,1483.3624161073822,6818.466666666666,4274.644578313253,6639.604651162791,4236.739726027397,6344.812398834704,6145.115921534106,5426.627230950095
2021-06-09,8445.260869565218,7483.579710144928,8903.971014492754,2021,6,160,2,1420.391304347826,9165.906040268457,4292.94578313253,7002.260563380281,4760.630541871921,6938.000268325087,6267.936932457216,5478.95382980663
2021-06-10,4944.315315315315,4209.630630630631,5400.135135135135,2021,6,161,3,1190.5045045045044,8445.260869565218,4781.438709677419,9222.056603773584,5367.727272727273,6961.268354844788,6253.823200543485,5495.164018043647
2021-06-11,4903.851851851852,4357.691358024691,5198.419753086419,2021,6,162,4,840.7283950617284,4944.315315315315,5950.622754491018,8066.666666666667,6464.266666666666,6811.729654467765,6201.809373382991,5503.169779360519
2021-06-12,6285.768683274021,5239.156583629893,6697.797153024911,2021,6,163,5,1458.6405693950173,4903.851851851852,6754.584615384615,4860.9794871794875,6656.390625,6744.755949880536,6189.455308658792,5533.484747301037
2021-07-01,4181.31007751938,3667.6046511627906,4461.271317829457,2021,7,182,3,793.6666666666665,6285.768683274021,6649.722222222223,4801.568965517241,6709.64,6392.125643494416,6105.177644576104,5540.042592092999
2021-07-02,4233.026315789473,3908.9210526315787,4325.236842105263,2021,7,183,4,416.3157894736846,4181.31007751938,6818.466666666666,6077.731343283582,8918.387096774193,6022.777021940531,5948.998951876613,5548.553357032167
2021-07-03,4638.69696969697,4299.878787878788,4888.606060606061,2021,7,184,5,588.727272727273,4233.026315789473,9165.906040268457,4274.644578313253,8466.17894736842,5376.032869001748,5821.416219287565,5561.063093477075
2021-07-04,6036.2594936708865,5298.993670886076,6316.525316455696,2021,7,185,6,1017.5316455696202,4638.69696969697,8445.260869565218,4292.94578313253,4803.816666666667,5031.8898153025575,5862.497646854373,5589.034998079306
2021-07-05,6477.95,5916.283333333334,6882.5,2021,7,186,0,966.2166666666662,6036.2594936708865,4944.315315315315,4781.438709677419,5179.684210526316,5250.980484543225,5905.773173170162,5621.254812894121
2021-07-06,6735.242424242424,5832.325757575758,7136.30303030303,2021,7,187,1,1303.977272727272,6477.95,4903.851851851852,5950.622754491018,6155.4,5512.60770917045,5925.101253978242,5652.919703176252
2021-07-07,6871.4094488188975,5931.944881889764,7207.6614173228345,2021,7,188,2,1275.716535433071,6735.242424242424,6285.768683274021,6754.584615384615,4187.436548223351,5596.270675676861,6014.567017331427,5685.568995737801
2021-07-08,9242.3,8214.190909090908,9595.1,2021,7,189,3,1380.909090909092,6871.4094488188975,4181.31007751938,6649.722222222223,4246.615023474178,6319.269236031236,6181.089849882288,5744.013532774838
2021-07-09,7884.0526315789475,6836.631578947368,8191.168421052632,2021,7,190,4,1354.5368421052635,9242.3,4233.026315789473,6818.466666666666,4739.747252747253,6840.844424001161,6285.900029176678,5790.470335714909
2021-07-10,5045.720930232558,4222.674418604651,5587.436046511628,2021,7,191,5,1364.761627906977,7884.0526315789475,4638.69696969697,9165.906040268457,5837.833333333333,6898.990704077673,6259.4962824066515,5809.478416822234
2021-07-11,4772.019607843137,4337.490196078431,5148.098039215686,2021,7,192,6,810.6078431372553,5045.720930232558,6036.2594936708865,8445.260869565218,6500.523809523809,6718.38500610228,6201.8794756839625,5822.271968020492
2021-07-12,6227.812274368231,5201.29963898917,6616.974729241877,2021,7,193,0,1415.6750902527074,4772.019607843137,6477.95,4944.315315315315,6639.604651162791,6682.651045297743,6188.153063124145,5851.727538006697
2021-08-01,4148.424242424242,3525.719696969697,4436.280303030303,2021,8,213,6,910.560606060606,6227.812274368231,6735.242424242424,4903.851851851852,7002.260563380281,6313.105590752288,6093.025185758943,5860.6675175118935
2021-08-02,4318.857923497268,3757.448087431694,4616.726775956284,2021,8,214,0,859.2786885245896,4148.424242424242,6871.4094488188975,6285.768683274021,9222.056603773584,5948.455372849197,5929.585229749732,5869.423124069271
2021-08-03,4843.796019900497,4329.726368159204,5099.9701492537315,2021,8,215,1,770.2437810945275,4318.857923497268,9242.3,4181.31007751938,8066.666666666667,5320.097661406412,5822.1562081908605,5884.646588617874
2021-08-04,5968.51282051282,5142.596153846154,6281.9358974358975,2021,8,216,2,1139.3397435897432,4843.796019900497,7884.0526315789475,4233.026315789473,4860.9794871794875,5046.449116968394,5859.073985968638,5910.526823660608
2021-08-05,6369.75,5805.555555555556,6721.861111111111,2021,8,217,3,916.3055555555557,5968.51282051282,5045.720930232558,4638.69696969697,4801.568965517241,5235.596126935171,5911.346687118063,5937.927055142089
2021-08-06,6783.203947368421,5828.8421052631575,7156.585526315789,2021,8,218,4,1327.7434210526317,6369.75,4772.019607843137,6036.2594936708865,6077.731343283582,5522.908175438783,5934.862440587558,5969.498437584415
2021-08-07,6867.609589041096,6070.623287671233,7157.8835616438355,2021,8,219,5,1087.2602739726026,6783.203947368421,6227.812274368231,6477.95,4274.644578313253,5614.307791820621,6021.29460761182,5999.664734605507
2021-08-08,8317.44,7130.4,8823.8,2021,8,220,6,1693.3999999999996,6867.609589041096,4148.424242424242,6735.242424242424,4292.94578313253,6209.8814714743,6155.444414840735,6045.668464666857
2021-08-09,8053.315789473684,6985.070175438596,8536.964912280702,2021,8,221,0,1551.8947368421059,8317.44,4318.857923497268,6871.4094488188975,4781.438709677419,6743.375452328074,6264.506984167278,6081.770134358327
2021-08-10,5045.047393364929,4146.289099526066,5803.454976303317,2021,8,222,1,1657.1658767772515,8053.315789473684,4843.796019900497,9242.3,5950.622754491018,6772.125648537279,6234.321138796408,6077.009153014763
2021-08-11,4956.351209677419,4131.5262096774195,5423.629032258064,2021,8,223,2,1292.102822580645,5045.047393364929,5968.51282051282,7884.0526315789475,6754.584615384615,6627.53113270365,6174.380025272835,6062.171388677845
2021-08-12,6259.795454545455,5254.916666666667,6647.530303030303,2021,8,224,3,1392.613636363636,4956.351209677419,6369.75,5045.720930232558,6649.722222222223,6611.823340495858,6161.382466350275,6058.466394862138
2021-09-01,4201.75,3807.0789473684213,4360.723684210527,2021,9,244,2,553.6447368421054,6259.795454545455,6783.203947368421,4772.019607843137,6818.466666666666,6243.044205157513,6074.158577461387,6029.641394862138
2021-09-02,4371.195744680851,3881.8553191489364,4656.170212765957,2021,9,245,3,774.314893617021,4201.75,6867.609589041096,6227.812274368231,9165.906040268457,5886.4136559631925,5914.3349009418,5973.185792025258
2021-09-03,4864.113402061856,4366.422680412371,5113.360824742268,2021,9,246,4,746.9381443298971,4371.195744680851,8317.44,4148.424242424242,8445.260869565218,5393.081284829171,5794.963318691688,5938.647369508485
2021-09-04,6015.812080536913,5247.51677852349,6334.3892617449665,2021,9,247,5,1086.8724832214766,4864.113402061856,8053.315789473684,4318.857923497268,4944.315315315315,5102.009326409631,5830.679877532408,5948.308908348832
2021-09-05,6335.142857142857,5871.214285714285,6690.571428571428,2021,9,248,6,819.3571428571431,6015.812080536913,5045.047393364929,4843.796019900497,4903.851851851852,5286.308678377907,5878.389577708775,5963.157056496981
2021-09-06,6788.8533333333335,5834.873333333333,7172.626666666667,2021,9,249,0,1337.753333333334,6335.142857142857,4956.351209677419,5968.51282051282,6285.768683274021,5548.094696043037,5895.159066044085,5972.80946195507
2021-09-07,6880.720720720721,6154.558558558559,7197.774774774774,2021,9,250,1,1043.2162162162158,6788.8533333333335,6259.795454545455,6369.75,4181.31007751938,5636.798305496647,5985.139420817462,6003.582079016575
2021-09-08,8773.515151515152,7715.181818181818,9163.530303030304,2021,9,251,2,1448.348484848486,6880.720720720721,4201.75,6783.203947368421,4233.026315789473,6289.9076128559545,6136.4890486749855,6054.467423518505
2021-09-09,8205.095238095239,7247.066666666667,8639.180952380952,2021,9,252,3,1392.114285714285,8773.515151515152,4371.195744680851,6867.609589041096,4638.69696969697,6837.6075404865815,6255.368990954928,6092.2743050127365
2021-09-10,5049.232394366197,4254.640845070423,5496.816901408451,2021,9,253,4,1242.1760563380276,8205.095238095239,4864.113402061856,8317.44,6036.2594936708865,6864.053110815773,6222.468087644772,6085.368442727917
